Commercial,Industrial,Residential,Transportation
341027.5603,219958.2395,234794.0139,148958.1261
352787.8948,222246.1777,244435.2445,154911.808
359997.1529,221693.8184,251303.3865,174056.9039
356486.7926,215480.7094,263366.3739,222258.9867
346862.6561,206748.4184,274552.1733,280689.2344
323276.7356,193935.754,296224.1215,314253.0609
302220.4091,190706.1712,300553.3627,251880.8743
294372.541,194569.2718,285931.0169,158394.0775
284992.788,197579.4994,269041.1524,123254.8989
263776.32,196583.9954,251605.8808,98838.36166
244527.636,191553.1249,222166.9884,73407.49145
232174.1969,185858.2207,188673.8983,57501.43474
224241.0604,180244.0285,162800.5464,42447.37387
217208.7418,180008.4355,143167.7086,34753.5908
211392.1807,181587.3299,130127.4473,28822.96497
211312.0269,180736.5567,124491.3573,29322.30733
216367.1856,181444.4555,126340.8317,27719.38659
224257.3176,184501.9723,134190.6911,38456.10334
230765.0638,185603.1841,157794.4627,61997.07401
247989.9369,193110.6308,178195.56,94002.49602
273287.9217,203128.5212,194649.3828,104116.2244
303931.2241,213372.3542,204173.6641,102532.0591
325465.7614,215382.8882,222352.9856,112955.8468
342600.9322,217699.6432,237344.9707,133138.5371
355308.1867,218839.5252,246368.98,148856.833
364292.3638,219732.3797,253714.1048,153926.9723
369085.4026,218119.8361,258728.4293,172090.5038
362757.5478,211044.0006,268897.73,219038.1118
350212.2969,201429.4547,278018.101,275583.9644
322888.6693,186977.0495,296699.8172,306285.5918
299034.8945,183337.6545,299352.8479,244934.2467
289103.9552,186147.7008,283455.0407,153186.8357
279102.3358,189036.7416,266637.6708,119325.1231
257870.2099,188355.1129,250298.9178,95814.11139
238783.709,183286.2113,221766.7809,71042.51284
226673.4056,174450.7637,188954.8223,57415.06126
236947.9119,135842.3455,176084.2663,65142.77925
232996.6427,132847.9949,154989.8692,44917.08163
229522.9438,127330.9413,144035.1517,39677.7178
228942.0179,123774.8094,136696.3659,35522.20981
231751.4137,123352.7003,131136.2953,28485.00761
235209.6368,121911.7938,132242.0617,31019.28399
244671.4979,118883.1882,147486.6563,36722.67715
256271.6701,114850.188,183487.9249,45293.55458
277845.1814,114477.4067,213579.9297,64852.2721
298737.5009,114732.1675,240718.9263,95785.38149
318821.4413,115661.1847,259735.6935,124786.1043
337084.0229,117621.6869,270268.5485,155331.3637
346555.6154,117588.9385,281442.7779,186635.1281
353827.2485,117635.759,288284.3436,194267.1032
357528.5947,117109.0143,295415.2255,198797.0781
355721.2999,115822.8511,302298.2859,208353.2529
347800.5211,113631.8555,308583.9937,223145.3446
327360.7239,109434.1333,323142.5889,208366.5894
302092.3493,108781.0485,323504.5948,230819.9605
292307.8118,110613.4228,305851.4052,231949.7302
287397.2965,113584.3974,286955.4309,205659.5672
272534.2847,114620.0492,271171.6736,175974.0257
254095.5168,117645.5479,245763.9057,142249.9674
241873.7693,125927.8735,208540.8126,107039.0386
231010.7729,130126.2854,181752.6621,70331.27257
226105.7929,132344.1742,159625.3691,44612.29066
224880.7993,127613.9815,146613.1846,39600.10206
224688.2447,124084.9008,138170.4797,35414.29292
225918.7203,122956.9392,132393.4851,28148.1659
227081.2257,121482.1017,131495.6122,30770.89333
232769.1626,119156.5916,144041.9736,36828.62475
243418.7944,116312.3871,177987.648,46056.80105
265477.1095,117050.4909,203771.6123,66770.45629
281598.2443,116237.7646,236109.0631,97917.2475
300816.9934,116899.294,257974.1866,127250.6451
319963.0885,119260.7799,270429.046,159106.3321
329933.0335,118872.1063,283022.8982,190896.7174
339979.8475,119950.2822,284311.3393,200828.23
343767.7802,119676.5668,288936.7373,206087.8509
338545.7385,117271.3432,299825.8433,213975.7421
329497.8295,114615.3895,306162.4132,228265.2782
311208.5267,110951.8526,316994.5012,213936.8972
296980.0712,110343.706,310009.0207,237441.9936
286726.9929,111914.0133,295847.2376,238226.9385
281073.1575,114090.3813,282364.6589,209557.1099
267690.8229,115222.2407,264438.1095,179239.5764
247901.7864,117188.9348,237262.0958,143381.5506
233142.0391,127711.5582,198144.2443,104999.2008
208282.5626,166509.7342,156789.5404,45889.50672
200889.5598,171052.504,137199.7682,33224.04974
196501.5355,173046.1003,125256.6257,27524.86563
198256.1324,173308.8322,119746.7783,28177.661
206278.0093,175877.067,120915.6963,26888.08181
217473.9452,181399.3229,125429.649,38099.46474
225722.8625,182697.4589,147352.1995,61903.4301
242069.07,189612.8389,165645.2557,93946.48919
266380.8893,199668.9877,179620.0001,104292.1051
291007.4753,207319.0372,193981.5991,101426.4514
312168.815,210437.6987,210193.7567,112195.0864
329483.5891,213764.0615,221907.091,132738.0341
342733.4327,216370.269,232763.1039,149127.5779
351875.2374,217597.0577,239689.0801,154260.8518
356094.8126,216184.5986,246644.1166,172368.4032
351709.18,210337.5138,255042.7923,220281.9131
340253.8041,201843.2994,263931.0299,278308.9107
319365.5844,191545.4291,277445.6047,315995.2543
298212.5119,190362.6608,279084.4002,256063.787
287806.065,192912.3914,270652.2078,159574.9492
277212.5191,194822.0909,258006.7064,123217.7733
254354.0753,192790.1128,243605.1767,98167.56154
234100.7163,186331.9421,218275.7884,72126.97763
220859.2936,180259.207,187487.3344,56191.32867
214626.7547,175956.8741,160186.9741,41632.3811
208200.3188,175846.514,141313.4333,33997.94689
203181.4725,177554.3107,129057.6452,28120.48712
204300.2639,177390.6468,123118.1658,28717.30287
211046.0542,179142.7274,123755.4777,27274.69705
221758.5075,184263.3478,128155.796,38512.17838
229143.1816,185158.0303,150147.1703,62465.59771
245876.8704,192215.5282,169053.751,94954.33782
270281.0046,202017.435,183296.3752,105311.3662
295255.2053,209506.5745,198322.2613,102396.7497
316088.4943,212075.0295,215213.9772,113080.6736
334068.6218,215637.2838,227020.4185,133964.0027
346772.8868,217605.4622,237595.6115,150135.5102
354668.0502,218213.4862,243690.0413,154854.2128
356752.7005,215676.959,249233.5902,172189.2783
350296.8373,208929.6741,256250.477,219110.5655
336325.2886,199190.4986,263410.978,275013.3718
313184.2992,187881.4902,274831.9553,309869.6704
290745.7922,186086.673,274804.8396,249819.4446
279666.9311,188024.7247,265411.9216,155248.4219
269559.7691,190110.0464,252704.8969,120156.2912
248944.5274,189027.4454,239779.4878,96219.90845
232104.8025,183831.3276,217218.3939,71136.72249
221091.8415,178598.4904,187735.0185,55714.19202
215525.7213,174919.1992,161118.8649,41453.10532
208554.9326,174617.7801,142122.5197,33829.74344
202539.1291,175891.3456,129015.4626,27924.11126
201600.4834,174522.7538,121464.355,28345.46208
203169.4201,173460.7767,118728.0624,26513.26807
203874.9241,174348.6032,117547.3762,36664.22792
200071.037,172341.5036,135325.7285,58535.08831
210116.7665,179678.7241,153349.0192,88847.22592
232245.8446,191192.1865,169510.2574,99319.11169
257683.8201,200902.2056,187485.5064,97657.03727
279433.5552,205268.6175,206089.1151,108755.018
296894.0581,210106.5307,218751.4947,129623.931
308402.5594,211932.5659,228515.9743,145255.8054
314679.2948,212931.8928,234058.8151,150113.8048
316176.4221,210804.2774,239417.6172,167157.5341
311133.7521,204801.0616,246940.3008,213309.346
300212.0988,195992.1452,255563.4761,268655.7638
280200.9912,184385.1678,267276.1558,302087.9987
265882.5331,181443.8969,266137.8005,242205.0853
254987.0734,183095.2039,257125.769,150442.4693
246838.8118,185069.3264,245430.0065,116676.8747
236106.7358,183778.7002,233314.0071,93238.30238
226109.0205,180928.4542,214548.4743,69814.38249
218337.8918,177339.1382,187511.9837,55170.74295
213566.8697,174259.7252,160764.7248,41105.79856
207452.3023,174332.1351,142357.4641,33638.45556
202543.48,176109.8948,129921.8224,27833.81539
203547.8057,175923.2075,123612.1683,28456.77633
210160.821,177598.7295,123950.338,27013.38294
220676.0673,182865.8869,127949.8608,38252.89604
229951.86,184519.501,150861.4732,62339.8781
249269.0512,192622.0822,171534.2645,95114.74848
276565.2964,203307.3789,187754.7153,105779.3283
303701.7915,211545.6182,204244.9672,103088.1867
325879.1436,214561.7843,221978.1301,114075.612
343993.2289,217961.4906,233990.348,134944.6228
356262.8439,219336.2272,243936.8499,150903.1876
363881.3776,219554.0629,249667.8296,155527.4364
366604.5907,217036.186,255724.091,173202.0846
360765.6267,210204.6387,263288.0168,220637.5452
348111.271,200767.193,271880.9706,277476.3786
326127.4237,189684.2628,285113.7213,313272.8993
304665.9865,188780.1572,287445.2101,254134.2484
293737.6187,190919.7576,278735.674,158172.9894
283692.5369,193210.3715,266382.5569,122378.805
261026.6099,192127.2965,252009.2032,97923.43893
240660.6686,186357.6294,226586.2241,72140.63078
227644.7016,180595.753,195646.444,56240.19041
221384.266,177455.8737,167524.7767,41918.19707
214185.0275,177168.1895,147917.1331,34193.08179
208294.2646,178602.7078,134631.5614,28239.26501
208756.6929,178324.8992,127652.4862,28824.60932
214932.2445,179899.0711,127395.7204,27372.08468
223951.3389,184465.4953,130298.6129,38579.82016
230462.7381,184780.6525,151539.5201,62316.59985
249205.5861,192704.483,171252.4364,94925.66707
275828.4199,203238.5664,186588.3808,105458.8403
302468.0566,211277.6001,202740.2551,102652.7765
325410.3451,214740.6799,220812.4158,113773.7821
344399.3307,218607.1869,233389.7223,134862.6148
357815.8672,220551.3937,244318.308,151199.471
366820.6136,221273.8668,251367.3164,156202.301
369986.9667,219040.3223,257984.9051,174062.4404
364455.2566,212553.9502,266045.7447,222017.8666
352103.223,203220.2793,274973.631,279583.9008
329400.4058,191862.7692,287555.9058,315612.8332
306783.9071,190336.3092,288448.0685,255132.1578
295006.1278,192199.8625,278886.1554,158485.0821
284092.7246,194130.2363,265819.9858,122539.6813
262278.6494,193406.0016,252092.7085,98279.04139
244398.7212,188555.9043,228353.9186,72840.76148
233503.5261,180531.8413,199246.0628,59020.0564
242890.7095,139520.1094,189603.1049,66430.31436
239623.4348,136628.1529,168279.4324,45764.92313
238501.9406,131782.7876,155156.4897,40664.78832
239042.8069,128468.1637,146802.3376,36478.46078
241785.3847,127714.5959,141778.5656,29071.14261
245388.0173,126435.4524,141642.9791,31855.68385
255526.3909,123335.3605,153972.5944,37935.61476
268578.4639,120085.0604,188504.4303,47261.00608
295005.5834,120859.3906,215924.2953,68517.22649
315398.6057,120438.8232,250331.4582,100779.0298
336541.8298,121121.5645,273361.1183,130826.9605
357205.206,123207.0668,285273.8981,163031.2903
367398.3574,122888.011,297977.3298,195747.3256
378267.703,123758.8492,298964.4201,205389.2813
380148.4792,122728.7268,302609.8408,209604.27
370924.443,119257.386,311643.8091,215951.9571
357650.9891,115695.7442,316548.0769,228999.7524
335056.3566,111479.3323,326068.6846,214104.1526
309007.2229,111400.1228,320757.4279,238929.0434
296720.5174,112471.8853,305189.2973,238546.7233
289447.3384,114547.597,290656.5604,209640.7171
275656.8581,116184.9352,273359.8094,180047.2934
257358.5664,119155.1113,248103.744,145342.1047
245746.8339,127722.5334,211144.5729,109466.277
236322.5283,132080.0083,185479.8619,71362.62907
231695.4756,134334.2481,163869.8899,45124.02035
230693.1399,129556.0585,151116.5873,40088.70504
231344.7526,126232.4391,142909.0522,35941.76001
233420.9083,125300.5847,137231.7295,28572.21387
234799.1933,123964.1526,136383.966,31306.78809
239083.208,121047.8914,148146.9276,37349.02889
247811.4139,117404.5394,181039.1824,46408.58453
268034.1979,117736.4837,205266.9043,67021.07177
282718.4805,116500.63,236343.2905,97989.98714
300428.7561,116822.9721,256545.6528,126914.4201
318999.353,119114.1776,268480.7692,158489.0106
329209.1598,118918.1425,280906.258,190422.0715
339939.7744,120452.0713,282517.7588,200754.6579
343774.5874,120123.6108,287043.176,205942.7361
338861.1686,117643.5808,298134.9819,213841.8591
329830.4577,114899.0895,304117.2704,228221.8504
311238.0694,111238.8693,314468.6796,214098.9962
296263.2363,110439.4972,307193.5246,237560.8751
285890.6736,112028.1413,293503.9023,238307.1368
280119.5786,114134.2797,280465.7986,209497.4782
267381.2695,115349.7404,263423.4058,179469.9571
248692.9013,117563.6193,237303.1596,144017.0859
234751.4267,128334.3544,198998.7812,105852.897
210162.9894,167634.7889,158318.7182,46129.72998
203409.6476,172828.7919,139089.0427,33498.30752
199717.0889,175261.096,127518.0631,27780.9682
201983.1275,175767.3939,122301.5288,28489.78964
210661.792,178518.6631,123813.1868,27186.34321
222908.4657,184601.7403,128835.3556,38624.52663
230736.1519,186020.4743,150803.2653,62863.62506
246123.3956,192441.2845,168749.5197,95294.43973
268730.9283,201569.4762,180582.685,105253.4705
291417.8355,207931.3325,193423.9869,101683.924
310571.1853,210173.7771,207919.4307,112036.6184
325548.646,212571.9181,217903.8175,132039.9383
335810.4505,213910.2222,226205.7429,147604.3794
342833.3894,214434.6223,231151.2427,152222.6823
345193.0259,212607.3502,236556.8138,169787.698
339663.8134,206778.2065,244092.8362,216823.3666
328867.6801,198858.8053,253278.9161,274553.636
307953.6628,188674.5485,266246.5274,311558.8145
287800.7857,187128.7431,267624.8178,252297.4698
277369.3827,189198.9772,259197.2822,156988.4054
265951.7764,190239.8621,246787.7876,120778.5087
243883.4234,188395.634,232777.1279,96375.596
224008.0311,182032.4608,208184.5411,70782.26935
211290.0369,176043.2179,178225.3883,55106.24747
206435.1172,173252.1836,151629.3627,41115.74353
200870.9361,173543.8364,133889.781,33630.69103
196952.6178,175674.7597,122298.7067,27869.64516
198843.2768,175884.599,117042.7397,28531.86129
206896.8733,178173.4278,118616.7897,27157.67724
218474.2548,183862.7626,123597.9945,38505.65289
225293.944,185356.342,145137.833,62618.32116
239605.8024,191349.7336,163053.4293,94694.56039
260597.1564,200097.8032,173811.3796,104488.9452
282987.3716,206611.969,185650.3611,101104.4513
301780.1122,208710.6474,198970.1438,111401.2511
317235.1336,211360.0236,208886.7196,131489.9393
328456.2255,213309.8314,217931.6233,147520.1159
336167.1401,214115.6263,222844.3521,152387.6572
338517.8256,212202.881,227480.7351,169737.9934
332318.9985,206112.4747,233709.3786,216237.9253
320443.5713,198012.4804,241358.5862,273310.0804
299617.3537,187845.8969,254074.3073,310147.8936
279835.3942,185863.8295,256311.7157,250452.2011
269775.8404,187654.9169,249136.3889,155474.7924
259628.0196,188940.7189,237844.5296,119955.1705
238982.693,187077.163,225072.032,95771.96559
219867.336,180836.1644,201358.1368,70407.79871
207768.1816,175244.8417,172441.6218,54938.36321
203319.6692,172487.253,146552.306,40990.42502
197766.2306,172665.4558,129188.6868,33517.36707
194304.641,174861.6767,118101.544,27786.13746
196628.3988,175233.1721,113397.1596,28478.45453
204871.2496,177708.6518,115324.2167,27136.10246
216524.6075,183318.2471,120491.4923,38456.9854
222126.4663,184557.8543,141481.0844,62451.10951
235068.0865,190092.5954,158791.4243,94184.11175
255448.4069,198702.4934,168351.5307,103833.7804
277011.9679,204879.0464,178936.2706,100338.3773
295367.4435,207164.1226,191301.0661,110664.4458
310644.5403,209969.9699,201002.0317,130707.2618
322381.9976,212341.85,210200.9332,146861.858
331335.551,213669.8192,215631.4725,152063.4107
334845.6725,212159.9128,221045.1219,169770.1009
330938.3749,206752.9876,229258.98,217249.1472
320624.709,198949.6079,238474.8524,275192.5002
300350.272,188910.6636,252063.4995,312297.9256
281147.9299,186900.7961,254926.9607,251856.5639
271567.635,189332.1919,248820.5177,156822.7331
262197.1911,190588.0421,238402.076,120934.497
241119.5701,188518.6516,225334.4921,96414.47675
221798.5068,182239.7254,201676.3388,70858.68864
209484.1398,176566.4427,172199.8995,55275.00019
204490.0936,173862.8667,145702.7828,41257.24027
198710.7894,173939.1689,128402.1829,33726.33252
194649.8706,175791.2868,117166.6478,27906.83435
196840.2935,175971.6377,112344.7105,28581.23312
205318.0539,178555.2861,114610.9462,27248.12914
217062.0585,183938.6115,119897.8877,38591.01229
222471.5357,185106.0308,140961.1132,62668.65064
235360.9168,190502.3773,158552.6382,94399.08773
256462.0417,199509.0372,168776.054,104211.0509
278563.7352,205876.7305,179786.1791,100692.8046
297100.3464,208413.3727,192105.8187,111068.7355
312100.6913,210802.7023,201475.3807,130936.6976
324056.9545,213024.2209,210383.6012,147011.3268
333104.2618,214337.122,216080.3322,152230.7122
336654.9227,212734.3718,222088.2165,169938.7784
332909.6655,207363.4436,230186.3519,217654.9574
321834.2306,199342.9503,239400.0022,275250.5346
301372.5218,189344.1121,252826.2413,312589.884
282400.3566,187677.2313,256025.6296,252619.248
272994.8781,189545.8482,249493.6472,156962.614
263724.5685,191250.6672,239742.8328,121183.1816
243174.3592,189446.1971,227364.8537,96701.48456
224266.9039,183336.3772,204054.2159,71156.20121
212294.4958,177801.2517,174755.0468,55602.46054
207457.177,174826.1085,147953.4374,41499.92839
201656.2029,174925.5609,130284.848,33934.62679
197947.1281,176948.1155,119025.8871,28106.06801
199575.9403,176900.2632,113797.5859,28728.52579
207626.4421,178994.2265,115452.7999,27329.03562
219191.8931,184544.2191,120444.5618,38703.51993
224987.9025,185795.8487,141831.0487,62886.81171
238177.7358,191221.8606,160139.1789,94729.87499
259605.778,200127.2368,170769.7502,104461.3251
280936.1486,205966.1753,181794.1226,100619.1451
299281.9627,208168.5553,194633.1064,110867.0448
314192.3036,210583.2763,204528.639,130737.5703
325253.2877,212379.9505,213593.4655,146533.6402
332546.1853,213184.5078,218773.0333,151396.648
334789.9256,211156.1434,224065.8362,168821.3834
328522.4847,204653.8283,230426.4935,215125.4146
315182.6655,195589.2646,237668.7009,270760.3638
292154.4859,184276.2839,248466.071,305071.9525
271315.0201,181736.553,249534.3494,245101.1509
261737.0498,183674.9972,242532.453,152335.752
253338.0029,185581.3322,233092.6402,117885.2027
235100.758,184536.4358,222211.3056,94434.70217
219276.5684,179688.4026,201359.1012,69926.56174
210261.783,172662.0304,174845.8898,56850.09464
221823.3787,135223.2382,165246.6316,64950.60657
220952.1451,133160.4763,146284.273,44953.32612
221846.0477,128831.6363,135046.7296,40055.00129
224154.2447,126043.3234,128806.0172,36025.48928
228751.0272,125584.3892,125589.3252,28752.27423
234021.7531,124849.2831,127080.5242,31633.17169
242314.1982,122418.1217,138960.6264,37846.58165
250684.9852,117944.7168,171903.7201,46696.55395
271915.2531,118223.1362,194895.9578,67389.4153
287109.0928,116691.4324,224525.6746,98105.74888
303453.4528,116821.9867,242263.0294,126714.461
319831.8681,118287.9329,251544.8577,157064.6824
326898.1674,117703.373,261812.3489,187977.6113
336193.9373,118435.649,260886.3476,196959.2885
339899.322,118034.4524,264647.5839,201896.0079
334060.8499,115689.9391,275035.9796,209576.697
323988.6438,113101.6568,280736.1871,223772.9587
304757.3604,109526.8016,291210.0802,210028.1637
281732.1027,109319.6498,287074.3913,234299.1887
271585.5084,110476.3343,273372.5328,234109.6634
266534.8614,112575.5866,261693.1207,205899.3638
254292.4703,113872.7587,246692.103,176460.8005
237059.9329,116404.2634,223400.452,142060.6217
226338.5373,124584.0181,188088.5877,106920.0466
218321.1887,128300.6888,164847.1186,69499.29317
215423.3853,130795.2082,144840.9901,44078.21694
215494.3018,126292.4249,133282.4348,39235.35359
217011.0528,123239.9187,126323.2409,35221.16795
220040.775,122485.6686,122042.9317,28021.8144
222506.9378,121448.2302,122575.8022,30767.67919
227875.6189,119281.8061,134862.8352,36887.34076
235848.7519,115650.0287,167998.0701,45766.87341
255941.8944,116237.0262,191729.1741,66247.29411
269660.7542,115099.3382,221747.4597,96794.70831
287350.255,115858.2275,241463.7834,125840.0276
305623.9039,118088.4806,253306.8535,157214.266
316350.7055,118223.9977,266207.3984,189429.7085
327925.482,120236.006,267876.1419,200463.854
333063.9723,120384.696,272674.6764,206416.5551
328017.2826,118086.1533,283529.3421,214327.0961
319234.2027,115378.5306,290115.1349,228642.0402
301241.9912,111664.0212,301034.708,214487.7208
287248.3131,110535.3097,295218.5052,237010.898
277868.4939,112221.7196,282426.2829,237648.6518
273819.5456,114560.8032,270645.1254,209535.6231
261298.0989,115626.735,254858.4854,179187.3424
241076.2154,117217.7177,227847.3748,142524.6492
227734.0404,127994.2103,190160.8697,104713.091
204385.0693,166601.8291,150511.1677,45578.2191
198074.2906,171555.8053,132229.8922,33105.60168
195249.3595,174037.8022,121255.9322,27501.86224
198207.45,174824.315,116407.8703,28269.41573
207747.2969,177956.1765,118702.8684,27051.57868
220852.1166,184367.9562,124532.2029,38577.47537
229611.2119,186100.4836,147591.4365,62861.38968
247314.7417,193459.1081,167653.3097,95554.6601
272649.0072,203685.5267,182540.9894,105982.5113
298240.192,211460.852,197356.5591,103008.9838
319900.772,214558.6631,213321.584,113897.8286
337516.3286,217661.527,224566.659,134538.4448
350085.8348,219848.4212,234095.2733,150964.1834
358362.5067,220866.4083,239788.2002,156011.5497
361363.6437,219039.7988,245578.7067,174096.7767
355198.7503,212279.1094,252535.1377,221841.784
342443.9975,202961.9118,261028.4037,279240.7559
320430.7856,191601.4037,274385.2536,315004.3663
298888.9475,189818.2086,276831.2698,254118.0603
288841.7852,192346.981,269028.9968,158381.7682
279398.8682,194798.773,257151.8546,122909.0388
256883.9628,193107.1172,243259.665,98089.52571
236313.5293,186491.695,218519.0139,71958.80383
223109.4778,180557.766,188134.7386,56070.74715
217535.0333,177483.2629,161108.0839,41792.44008
211479.3748,177843.0535,143031.234,34200.39378
206910.8541,179679.787,130633.0147,28305.43522
208513.1276,179894.1384,124728.5736,28981.36337
217021.0559,182376.3706,126306.412,27650.4554
228855.5411,188072.8865,131584.5516,39234.29533
236838.143,189412.8528,154127.901,63767.72954
254326.3476,196402.3103,173706.6223,96663.97443
279370.2248,206378.834,188194.0803,106968.9871
305431.0954,214259.7859,203107.2737,104022.9013
327039.5635,217267.7277,219617.5068,115123.371
344793.1238,220610.7558,230975.6131,136115.4421
356773.97,222036.359,240101.8312,152094.1922
363484.3558,222189.6511,244750.919,156528.7845
364790.5585,219394.9804,249395.851,174015.9152
358257.3944,212398.3675,256187.1976,221606.4676
346659.7285,203361.2904,265645.2019,279417.6674
325747.0304,192545.9131,279992.9833,316123.2546
304892.0836,191297.9846,283052.0019,255775.6466
295948.9198,194176.8084,276038.2574,159627.7206
287307.29,196756.9601,264341.5972,123976.6379
264494.1334,195367.1749,250139.0048,99125.69136
243719.4812,188909.5685,224800.3942,72774.20191
230794.1871,183138.0159,194127.4491,56803.57847
224556.5793,179574.6861,167206.0654,42153.18639
217945.7675,179714.3159,148566.6597,34491.17707
213447.2247,181776.6726,136006.9694,28573.21432
215103.3457,181986.4492,129937.6054,29306.05749
223460.7779,184449.3469,131204.6985,27921.11417
235370.9319,190131.4544,136231.1614,39658.61934
242658.6428,190826.1199,158548.2257,64294.12864
258754.597,197250.0907,177243.2051,97221.43536
282762.078,206236.2196,190769.417,107006.631
307717.3951,213501.6571,205227.9345,103792.3389
329394.9796,216180.951,221865.1763,114759.1825
347731.9965,219514.744,233668.8007,135893.0501
361385.5421,221666.7039,244006.4533,152609.4179
369494.4616,222285.8415,250081.07,157548.2885
369689.2641,218970.4987,254791.8941,174572.0116
358792.1129,210567.8069,259618.4075,220467.3121
341248.4357,199678.7792,265333.9665,274591.5815
316260.0389,187729.2365,276223.397,307868.2435
294319.7052,186012.4162,277925.2984,248401.0283
284866.5822,188429.7487,270173.8747,154954.6125
276000.131,191063.2369,258561.0207,120355.7646
253925.4493,189629.2081,244373.9184,96273.19238
234094.2091,183559.1376,219747.5177,70858.15148
221715.7753,177995.8448,189974.6319,55317.38833
216804.4202,175808.427,162772.7884,41499.49874
210824.6749,176288.3764,144189.6556,34011.80373
206647.8072,178482.5153,132060.8295,28199.49255
208644.2886,178956.5063,126499.5789,28929.07292
217322.75,181632.379,127955.446,27596.4764
229616.5824,187625.0972,133018.6278,39203.26231
236674.7959,188729.715,154699.0685,63699.03747
251372.4111,194693.692,172772.0103,96226.62503
274097.8955,203852.4169,184341.2075,106195.8332
296812.4631,210057.2609,197619.1562,102435.6142
315702.5049,212241.7962,212678.1403,112846.2191
331023.1814,214873.1074,223771.137,133052.6225
342287.7853,216552.3059,233491.0962,148882.8034
350105.5074,217456.9172,239602.9858,153773.8275
352289.7196,215296.2894,245927.4862,171262.8953
345890.4316,208785.9618,253251.1538,218109.1134
332515.8647,199530.9824,260862.9978,274355.4288
310310.3688,188599.1194,273045.2999,309887.8968
289320.2835,186908.3941,274633.2367,250018.9981
279888.2675,189508.1061,266358.0549,155996.732
271192.8893,191867.5651,255067.9021,121128.1718
249299.3024,189904.4028,240656.5972,96655.6818
229922.8045,184055.9901,215687.8818,71219.12839
218043.1308,178726.9318,185525.7251,55698.66829
213765.4383,176439.1974,158355.0656,41740.86573
208320.5646,177035.7998,140162.3883,34228.90057
204023.5695,179116.7442,128379.6747,28353.15244
205785.1848,179219.0991,122837.3259,29017.10036
213864.4748,181352.166,124198.7009,27601.9115
225145.5005,186837.3594,128555.3353,39119.96416
230470.5474,187589.6548,149459.3569,63465.245
243811.0456,193624.5934,166685.5165,95896.54043
264751.8289,202702.7226,177533.3085,105825.9809
285825.3557,208746.5234,189427.2634,102064.6426
302762.5302,210393.0235,202282.4713,112206.4011
315665.5543,212453.2747,211786.8101,131891.1706
324910.7238,213372.6485,220668.1123,147074.9473
330764.7711,213569.3965,225859.0364,151364.3107
331373.6665,210826.599,231031.7714,168015.3409
324377.0981,203982.2319,237597.3595,213442.9139
311026.2339,194450.1812,244723.6256,267728.3429
288818.2946,183051.5084,255468.4463,301090.8364
268909.7617,180340.158,255766.8254,241764.3651
259656.3044,182266.1423,247888.6107,150567.9261
251008.4051,184275.9421,237112.4697,116693.9818
232313.9818,183402.5234,224783.335,93594.08062
216104.5044,178211.8847,202571.5259,69203.19489
207077.906,171136.259,175959.2467,56315.99622
217882.9074,133633.9641,166483.1849,64050.91496
216899.4801,131571.2434,147416.375,44367.28944
217337.3783,127306.1714,136388.5002,39516.91821
219288.1922,124406.9014,130023.5229,35518.26679
223794.984,124008.3248,126962.917,28383.22337
229107.8445,123381.4931,128189.1457,31236.66129
237477.883,120837.0916,139189.7618,37352.05362
246681.2732,116915.5851,170670.8396,46329.35557
267213.0416,117286.3175,192914.0432,66925.93814
281919.1723,116003.9914,222244.4708,97710.87172
298600.3145,116301.6551,240207.6871,126458.1612
315290.4595,118075.1909,250202.1428,157025.433
324185.4624,117917.4595,262463.1066,188431.0937
335383.005,119323.0923,264032.6714,198312.2084
340324.8159,119149.9875,269458.9473,203544.5412
335569.659,116842.3381,280731.9104,211414.0948
326350.2595,114281.8172,287460.4777,225760.0498
306852.0258,110488.5229,297368.9842,211632.0162
283984.0922,110106.3977,291936.1028,235126.4947
274190.3011,111529.5962,278275.7057,235251.6837
268547.7312,113615.3676,265127.7189,206944.5906
255894.2301,114967.4814,248888.2484,177506.8853
238328.9178,117474.2797,224612.3002,142832.488
227726.5301,125878.89,189496.2878,107599.1414
218567.2074,128935.8905,167080.1591,69558.39571
215586.4885,131220.8317,146941.3418,44150.57325
215436.4942,126540.32,135632.3599,39239.66702
216704.8801,123343.7601,128811.4968,35184.43589
219489.5405,122478.0676,124792.3529,28023.57294
221295.7445,121118.7927,124745.3059,30666.83585
225897.3749,118734.0123,136363.1098,36682.5428
234198.4029,115237.9654,168720.6647,45635.24676
254011.8244,115847.5292,192252.4455,66067.67149
267737.9816,114745.884,222039.5377,96516.45221
284781.594,115293.2242,241626.9318,125159.1008
303046.6809,117753.9017,253613.3454,156404.8885
314265.012,117900.9406,266966.0078,188240.1382
326426.8159,119818.8,270012.6357,198925.8934
332293.4307,120047.4159,276567.034,204871.7578
328794.8737,117920.0113,289060.1088,213056.2075
322469.7444,115820.3056,297906.758,228359.9733
306627.3725,112469.8512,310438.2951,214776.1538
293517.6125,111965.3539,304884.0385,238664.9916
284205.0786,113572.9535,291722.253,239205.9931
279552.8105,115837.321,278736.7666,210621.9208
266800.2658,116979.5606,261492.6649,180259.1585
248143.5722,119162.5339,235066.9701,144519.4886
234761.8638,130260.4503,196573.1299,106278.01
209313.4896,168706.2811,156885.0728,45950.52448
202634.9395,173595.8297,138074.1342,33403.7236
199939.9175,176336.7041,127314.4415,27800.2709
